Attendence,Hours_Studied,Marks
70.70707070707071,3.0,59.568280961234905
51.515151515151516,14.0,45.02358586911433
76.76767676767676,13.0,66.01326025174264
72.22222222222223,12.0,62.07293138458451
77.27272727272728,13.0,66.43580267970512
68.18181818181819,14.0,58.967485991876245
51.515151515151516,5.0,43.78656272965216
62.62626262626263,9.0,53.632284206809956
100.0,14.0,85.58765895351262
97.47474747474749,1.0,81.68813561225485
87.37373737373738,7.0,74.06196914598
54.04040404040404,13.0,46.99885099343094
65.15151515151516,1.0,54.64542022265599
61.111111111111114,8.0,52.22720990742672
64.64646464646465,4.0,54.63521884118091
80.8080808080808,11.0,69.1187056444509
62.62626262626263,15.0,54.456966299784725
78.78787878787878,6.0,66.74130085512199
52.02020202020202,13.0,45.30868128158101
83.83838383838383,15.0,72.20374827420898
88.88888888888889,0.0,74.36746732139684
56.06060606060606,15.0,48.963914736272464
82.32323232323233,4.0,69.42420381986778
55.05050505050505,8.0,47.15670077187692
97.47474747474749,11.0,83.06260576721283
85.35353535353536,10.0,72.78414048061747
81.81818181818181,3.0,68.86421437640949
97.97979797979798,1.0,82.11067804021734
62.121212121212125,17.0,54.30931790281384
82.82828282828282,11.0,70.80887535630082
52.02020202020202,0.0,43.52187008013566
86.36363636363637,1.0,72.39220219708027
66.16161616161617,3.0,55.765399109572556
81.81818181818181,4.0,69.00166139190529
61.111111111111114,7.0,52.08976289193092
86.36363636363637,2.0,72.52964921257605
81.31313131313132,4.0,68.57911896394282
72.22222222222223,15.0,62.48527243107189
69.1919191919192,17.0,60.2249118942886
61.61616161616162,2.0,51.82507024241442
100.0,9.0,84.90042387603364
94.44444444444446,10.0,80.38990418394214
74.24242424242425,8.0,63.21331303445125
90.40404040404042,5.0,76.3223296827633
63.63636363636364,1.0,53.37779293876856
97.47474747474749,5.0,82.23792367423805
100.0,15.0,85.72510596900841
65.15151515151516,15.0,56.56967843959715
98.48484848484848,2.0,82.6706674836756
61.111111111111114,5.0,51.81486886093932
91.41414141414143,17.0,78.81677872463781
63.131313131313135,4.0,53.36759155729346
89.3939393939394,9.0,76.02703288882152
98.98989898989899,14.0,84.74257409758765
63.131313131313135,1.0,52.95525051080607
70.20202020202021,14.0,60.65765570372617
67.17171717171718,13.0,57.984954120455484
82.32323232323233,2.0,69.14930978887621
67.67676767676768,4.0,57.1704734089558
82.32323232323233,11.0,70.38633292833836
66.16161616161617,3.0,55.765399109572556
51.01010101010101,12.0,44.32614941016025
87.87878787878788,4.0,74.07217052745507
68.18181818181819,4.0,57.59301583691828
75.25252525252526,4.0,63.508609828393034
74.74747474747474,8.0,63.63585546241373
52.525252525252526,16.0,46.14356475603088
89.3939393939394,9.0,76.02703288882152
55.55555555555556,6.0,47.30434916884782
87.87878787878788,1.0,73.65982948096769
81.31313131313132,11.0,69.54124807241338
85.35353535353536,14.0,73.33392854260065
79.79797979797979,3.0,67.17404466455956
92.92929292929293,3.0,78.16014779158412
89.3939393939394,15.0,76.85171498179629
100.0,16.0,85.8625529845042
83.83838383838383,0.0,70.14204304177204
64.14141414141415,4.0,54.212676413218425
65.65656565656566,12.0,56.57987982107223
96.96969696969697,13.0,82.91495737024194
66.66666666666667,8.0,56.87517661501403
73.23232323232324,14.0,63.19291027150106
68.18181818181819,12.0,58.69259196088465
98.98989898989899,12.0,84.46768006659606
97.47474747474749,3.0,81.96302964324646
84.34343434343435,8.0,71.66416159370091
96.96969696969697,13.0,82.91495737024194
98.48484848484848,5.0,83.083008530163
77.27272727272728,3.0,65.06133252474717
74.74747474747474,8.0,63.63585546241373
93.93939393939394,8.0,79.69246772498806
70.70707070707071,1.0,59.2933869302433
89.3939393939394,13.0,76.5768209508047
81.31313131313132,14.0,69.95358911890078
65.65656565656566,17.0,57.26711489855121
72.22222222222223,3.0,60.83590824512234
95.95959595959596,13.0,82.06987251431697
66.66666666666667,16.0,57.97475273898039
83.33333333333334,9.0,70.95652375327174
90.9090909090909,3.0,76.46997807973418
69.1919191919192,12.0,59.537676816809615
92.42424242424244,8.0,78.42484044110061
82.82828282828282,6.0,70.12164027882186
87.37373737373738,0.0,73.09984003750944
70.20202020202021,7.0,59.6955265952556
75.75757575757575,5.0,64.0685992718513
76.26262626262627,12.0,65.45327080828437
88.3838383838384,15.0,76.00663012587133
81.31313131313132,3.0,68.44167194844701
69.6969696969697,4.0,58.86064312080573
89.8989898989899,13.0,76.99936337876719
75.75757575757575,7.0,64.34349330284289
55.05050505050505,13.0,47.8439358493559
66.66666666666667,17.0,58.11219975447618
97.97979797979798,15.0,84.03493625715848
91.41414141414143,17.0,78.81677872463781
82.32323232323233,3.0,69.28675680437199
57.57575757575758,16.0,50.36898903565571
88.88888888888889,4.0,74.91725538338004
96.46464646464648,12.0,82.35496792678366
80.30303030303031,16.0,69.3833982939674
69.6969696969697,15.0,60.37256029125949
51.01010101010101,15.0,44.73849045664764
81.31313131313132,5.0,68.71656597943861
66.16161616161617,3.0,55.765399109572556
56.56565656565657,15.0,49.38645716423495
70.20202020202021,15.0,60.79510271922197
52.02020202020202,8.0,44.621446204102035
96.96969696969697,10.0,82.50261632375454
83.33333333333334,15.0,71.78120584624651
65.15151515151516,8.0,55.60754933112656
64.64646464646465,12.0,55.73479496514727
91.41414141414143,3.0,76.89252050769667
98.48484848484848,6.0,83.2204555456588
51.01010101010101,6.0,43.50146731718547
81.31313131313132,6.0,68.85401299493441
53.535353535353536,15.0,46.85120259646005
84.34343434343435,6.0,71.3892675627093
57.57575757575758,1.0,48.307283803218766
53.535353535353536,16.0,46.98864961195585
63.131313131313135,11.0,54.32972066576403
69.6969696969697,6.0,59.13553715179732
88.3838383838384,4.0,74.49471295541757
67.17171717171718,11.0,57.710060089463894
77.77777777777777,16.0,67.27068615415499
57.07070707070707,17.0,50.08389362318903
92.42424242424244,6.0,78.14994641010902
80.8080808080808,3.0,68.01912952048453
56.06060606060606,13.0,48.689020705280875
94.44444444444446,9.0,80.25245716844634
54.04040404040404,10.0,46.58650994694355
83.33333333333334,2.0,69.99439464480116
77.27272727272728,7.0,65.61112058673035
57.07070707070707,3.0,48.15963540624788
77.77777777777777,8.0,66.17111003018863
82.82828282828282,15.0,71.35866341828401
51.515151515151516,13.0,44.886138853618526
86.36363636363637,0.0,72.25475518158447
56.56565656565657,3.0,47.737092978285396
77.77777777777777,9.0,66.30855704568441
80.8080808080808,13.0,69.39359967544249
88.3838383838384,17.0,76.28152415686293
92.42424242424244,1.0,77.46271133263005
73.73737373737374,10.0,63.06566463748036
79.79797979797979,3.0,67.17404466455956
58.08080808080808,0.0,48.592379215685455
85.35353535353536,5.0,72.09690540313848
61.111111111111114,12.0,52.7769979694099
51.515151515151516,14.0,45.02358586911433
88.3838383838384,4.0,74.49471295541757
70.70707070707071,14.0,61.080198131688654
55.55555555555556,17.0,48.81626633930158
59.09090909090909,2.0,49.71235810260201
96.46464646464648,13.0,82.49241494227945
86.36363636363637,14.0,74.17901339852561
87.87878787878788,9.0,74.75940560493405
95.95959595959596,0.0,80.28306131287161
66.66666666666667,5.0,56.46283556852663
79.79797979797979,4.0,67.31149168005537
79.79797979797979,15.0,68.82340885050911
79.2929292929293,9.0,67.57618432957187
63.63636363636364,16.0,55.43949817120549
73.73737373737374,16.0,63.890346730455136
92.92929292929293,17.0,80.08440600852526
56.56565656565657,7.0,48.28688104026858
93.43434343434345,6.0,78.99503126603399
66.16161616161617,4.0,55.90284612506836
85.35353535353536,7.0,72.37179943413007
52.02020202020202,6.0,44.34655217311044
53.03030303030303,13.0,46.153766137505976
73.73737373737374,14.0,63.615452699463546
63.63636363636364,12.0,54.88971010922231
81.31313131313132,13.0,69.81614210340499
77.27272727272728,3.0,65.06133252474717
66.66666666666667,0.0,55.775600491047655
61.111111111111114,0.0,51.12763378346035
78.28282828282829,8.0,66.59365245815111
92.42424242424244,8.0,78.42484044110061
71.71717171717172,10.0,61.37549492563044
50.505050505050505,2.0,42.52913682723981
85.85858585858585,14.0,73.75647097056311
66.16161616161617,10.0,56.727528218043126
60.60606060606061,2.0,50.97998538648945
66.66666666666667,5.0,56.46283556852663
75.25252525252526,14.0,64.88307998335098
70.20202020202021,9.0,59.97042062624719
57.07070707070707,0.0,47.74729435976049
58.58585858585859,14.0,50.93917986058908
56.56565656565657,3.0,47.737092978285396
86.36363636363637,9.0,73.49177832104664
57.07070707070707,3.0,48.15963540624788
99.4949494949495,3.0,83.65319935509638
83.83838383838383,4.0,70.69183110375522
59.5959595959596,16.0,52.059158747505634
70.70707070707071,16.0,61.35509216268024
95.45454545454547,13.0,81.64733008635449
96.96969696969697,5.0,81.81538124627556
71.71717171717172,1.0,60.13847178616827
68.18181818181819,12.0,58.69259196088465
65.15151515151516,5.0,55.19520828463918
62.62626262626263,17.0,54.73186033077632
90.9090909090909,4.0,76.60742509522998
59.09090909090909,17.0,51.77406333503895
73.73737373737374,1.0,61.82864149801819
65.65656565656566,0.0,54.93051563512268
63.131313131313135,2.0,53.09269752630187
79.2929292929293,12.0,67.98852537605926
78.28282828282829,2.0,65.76897036517633
52.02020202020202,2.0,43.79676411112725
91.91919191919192,7.0,77.86485099764234
62.121212121212125,16.0,54.17187088731804
94.94949494949495,17.0,81.77457572037518
59.09090909090909,0.0,49.437464071610414
67.17171717171718,1.0,56.335589934505926
60.60606060606061,14.0,52.629349572439004
89.3939393939394,6.0,75.61469184233414
56.06060606060606,4.0,47.451997565818715
58.08080808080808,5.0,49.27961429316443
57.57575757575758,17.0,50.506436051151496
93.93939393939394,17.0,80.92949086445023
88.88888888888889,9.0,75.60449046085901
83.83838383838383,16.0,72.34119528970477
97.97979797979798,11.0,83.4851481951753
89.3939393939394,8.0,75.88958587332573
70.70707070707071,12.0,60.80530410069706
71.21212121212122,0.0,59.57848234270999
91.41414141414143,2.0,76.75507349220088
78.28282828282829,14.0,67.4183345511259
80.30303030303031,7.0,68.14637515450524
84.34343434343435,5.0,71.25182054721351
68.18181818181819,12.0,58.69259196088465
83.83838383838383,13.0,71.92885424321737
75.75757575757575,4.0,63.9311522563555
61.111111111111114,10.0,52.5021039384183
88.88888888888889,7.0,75.32959642986742
84.34343434343435,17.0,72.90118473316306
53.535353535353536,11.0,46.30141453447686
57.07070707070707,10.0,49.12176451471844
93.93939393939394,13.0,80.37970280246704
58.08080808080808,11.0,50.10429638613921
100.0,3.0,84.07574178305886
92.42424242424244,10.0,78.69973447209222
51.515151515151516,4.0,43.649115714156366
64.64646464646465,12.0,55.73479496514727
95.45454545454547,3.0,80.27285993139652
62.62626262626263,13.0,54.18207226879314
71.21212121212122,0.0,59.57848234270999
69.1919191919192,7.0,58.850441739330634
63.63636363636364,17.0,55.576945186701295
96.96969696969697,7.0,82.09027527726715
62.62626262626263,17.0,54.73186033077632
66.66666666666667,6.0,56.60028258402243
88.3838383838384,7.0,74.90705400190497
87.87878787878788,16.0,75.72153471340462
65.15151515151516,12.0,56.15733739310975
79.2929292929293,13.0,68.12597239155505
84.84848484848484,4.0,71.53691595968017
84.34343434343435,7.0,71.52671457820512
88.3838383838384,6.0,74.76960698640917
74.74747474747474,3.0,62.94862038493475
53.03030303030303,13.0,46.153766137505976
61.111111111111114,7.0,52.08976289193092
58.58585858585859,1.0,49.152368659143725
59.09090909090909,13.0,51.22427527305577
68.68686868686869,8.0,58.56534632686395
52.02020202020202,3.0,43.93421112662305
80.30303030303031,0.0,67.18424604603467
98.98989898989899,15.0,84.88002111308346
60.101010101010104,7.0,51.24467803600595
69.1919191919192,12.0,59.537676816809615
58.58585858585859,3.0,49.42726269013533
82.32323232323233,15.0,70.93612099032154
52.525252525252526,11.0,45.4563296785519
55.05050505050505,15.0,48.11882988034749
70.70707070707071,16.0,61.35509216268024
67.17171717171718,0.0,56.19814291901014
57.57575757575758,2.0,48.44473081871457
84.84848484848484,13.0,72.77393909914234
98.48484848484848,5.0,83.083008530163
63.131313131313135,5.0,53.50503857278925
75.25252525252526,2.0,63.233715797401445
51.515151515151516,12.0,44.74869183812273
59.5959595959596,11.0,51.37192367002665
80.8080808080808,3.0,68.01912952048453
85.85858585858585,14.0,73.75647097056311
74.24242424242425,13.0,63.900548111930235
91.91919191919192,5.0,77.58995696665073
53.535353535353536,0.0,44.78949736402311
74.24242424242425,11.0,63.625654080938645
51.515151515151516,14.0,45.02358586911433
54.04040404040404,4.0,45.761827853968775
63.63636363636364,2.0,53.515239954264345
100.0,17.0,86.0
61.61616161616162,7.0,52.5123053198934
61.61616161616162,16.0,53.74932845935556
81.31313131313132,12.0,69.67869508790918
54.54545454545455,13.0,47.421393421393425
79.79797979797979,0.0,66.76170361807218
69.6969696969697,9.0,59.54787819828471
59.09090909090909,9.0,50.67448721107258
61.61616161616162,8.0,52.6497523353892
82.32323232323233,9.0,70.11143889734677
84.34343434343435,11.0,72.0765026401883
74.74747474747474,0.0,62.536279338447365
77.77777777777777,6.0,65.89621599919703
63.131313131313135,6.0,53.642485588285055
87.37373737373738,1.0,73.23728705300522
82.32323232323233,4.0,69.42420381986778
66.66666666666667,13.0,57.562411692493
70.20202020202021,0.0,58.73339748678503
78.78787878787878,4.0,66.46640682413039
60.60606060606061,9.0,51.94211449496003
96.46464646464648,0.0,80.7056037408341
79.2929292929293,4.0,66.88894925209289
77.77777777777777,17.0,67.40813316965078
84.84848484848484,12.0,72.63649208364654
84.34343434343435,13.0,72.35139667117988
57.07070707070707,17.0,50.08389362318903
97.47474747474749,3.0,81.96302964324646
52.525252525252526,17.0,46.28101177152668
54.54545454545455,17.0,47.971181483376604
63.63636363636364,3.0,53.65268696976014
90.9090909090909,0.0,76.05763703324679
68.18181818181819,1.0,57.1806747904309
67.67676767676768,8.0,57.72026147093898
71.71717171717172,4.0,60.55081283265566
94.94949494949495,15.0,81.49968168938359
90.40404040404042,2.0,75.90998863627591
55.55555555555556,6.0,47.30434916884782
85.35353535353536,14.0,73.33392854260065
60.60606060606061,7.0,51.667220463968434
82.32323232323233,4.0,69.42420381986778
100.0,2.0,83.93829476756306
87.87878787878788,8.0,74.62195858943825
77.27272727272728,10.0,66.02346163321774
88.88888888888889,16.0,76.56661956932959
79.2929292929293,13.0,68.12597239155505
55.05050505050505,2.0,46.332018678902145
86.36363636363637,9.0,73.49177832104664
51.515151515151516,9.0,44.33635079163534
66.66666666666667,17.0,58.11219975447618
61.61616161616162,4.0,52.099964273406016
99.4949494949495,4.0,83.79064637059217
54.04040404040404,6.0,46.036721884960365
79.79797979797979,0.0,66.76170361807218
58.58585858585859,3.0,49.42726269013533
54.54545454545455,4.0,46.18437028193126
54.54545454545455,14.0,47.55884043688922
90.9090909090909,7.0,77.01976614171737
91.91919191919192,12.0,78.55208607512131
92.42424242424244,3.0,77.73760536362164
82.82828282828282,4.0,69.84674624783025
68.18181818181819,0.0,57.0432277749351
78.78787878787878,11.0,67.42853593260097
64.14141414141415,16.0,55.862040599167976
86.86868686868686,2.0,72.95219164053852
64.64646464646465,16.0,56.28458302713046
72.22222222222223,2.0,60.69846122962655
91.91919191919192,7.0,77.86485099764234
51.515151515151516,1.0,43.23677466766898
56.56565656565657,9.0,48.56177507126017
60.60606060606061,8.0,51.804667479464236
79.2929292929293,8.0,67.43873731407608
58.08080808080808,15.0,50.6540844481224
66.66666666666667,2.0,56.050494522039244
100.0,0.0,83.66340073657148
61.61616161616162,11.0,53.062093381876586
64.14141414141415,9.0,54.899911490697406
51.515151515151516,6.0,43.924009745147956
72.22222222222223,6.0,61.248249291609724
79.79797979797979,5.0,67.44893869555116
87.87878787878788,2.0,73.79727649646348
76.76767676767676,4.0,64.77623711228047
58.58585858585859,17.0,51.35152090707647
95.95959595959596,11.0,81.79497848332538
67.17171717171718,10.0,57.5726130739681
86.36363636363637,13.0,74.04156638302982
62.121212121212125,10.0,53.34718879434327
98.98989898989899,5.0,83.50555095812548
64.14141414141415,1.0,53.80033536673104
88.88888888888889,8.0,75.46704344536322
87.87878787878788,10.0,74.89685262042985
76.76767676767676,5.0,64.91368412777626
53.535353535353536,17.0,47.12609662745164
53.03030303030303,5.0,45.05419001353961
82.82828282828282,13.0,71.08376938729242
77.77777777777777,17.0,67.40813316965078
81.31313131313132,17.0,70.36593016538816
88.88888888888889,3.0,74.77980836788424
53.535353535353536,15.0,46.85120259646005
96.46464646464648,12.0,82.35496792678366
66.16161616161617,7.0,56.31518717155574
52.525252525252526,10.0,45.3188826630561
84.84848484848484,15.0,73.04883313013394
60.101010101010104,1.0,50.41999594303118
54.04040404040404,7.0,46.174168900456166
63.131313131313135,0.0,52.81780349531027
70.20202020202021,8.0,59.8329736107514
61.61616161616162,10.0,52.924646366380784
81.81818181818181,0.0,68.45187332992211
66.16161616161617,3.0,55.765399109572556
55.05050505050505,4.0,46.60691270989374
66.16161616161617,12.0,57.00242224903473
51.515151515151516,12.0,44.74869183812273
77.77777777777777,8.0,66.17111003018863
86.36363636363637,6.0,73.07943727455924
68.68686868686869,4.0,58.01555826488077
89.3939393939394,2.0,75.06490378035096
77.77777777777777,13.0,66.85834510766759
89.8989898989899,10.0,76.5870223322798
98.48484848484848,11.0,83.90769062313777
67.17171717171718,15.0,58.25984815144708
86.36363636363637,0.0,72.25475518158447
62.121212121212125,2.0,52.2476126703769
71.21212121212122,8.0,60.678058466676354
81.81818181818181,16.0,70.65102557785484
93.43434343434345,10.0,79.54481932801717
73.73737373737374,8.0,62.79077060648876
83.83838383838383,6.0,70.96672513474681
92.42424242424244,3.0,77.73760536362164
94.94949494949495,9.0,80.67499959640881
52.525252525252526,5.0,44.63164758557713
55.55555555555556,12.0,48.1290312618226
81.31313131313132,9.0,69.26635404142179
98.48484848484848,0.0,82.39577345268403
61.61616161616162,12.0,53.19954039737239
89.3939393939394,1.0,74.92745676485515
81.81818181818181,17.0,70.78847259335063
72.22222222222223,15.0,62.48527243107189
100.0,3.0,84.07574178305886
61.111111111111114,10.0,52.5021039384183
86.36363636363637,6.0,73.07943727455924
90.9090909090909,11.0,77.56955420370055
93.93939393939394,8.0,79.69246772498806
76.76767676767676,11.0,65.73836622075105
79.79797979797979,1.0,66.89915063356797
57.07070707070707,3.0,48.15963540624788
85.35353535353536,11.0,72.92158749611325
56.56565656565657,11.0,48.83666910225176
80.8080808080808,5.0,68.29402355147612
53.03030303030303,3.0,44.779295982548014
96.46464646464648,15.0,82.76730897327104
73.23232323232324,0.0,61.26865205455992
56.06060606060606,16.0,49.10136175176826
80.30303030303031,1.0,67.32169306153045
79.2929292929293,6.0,67.16384328308447
74.24242424242425,1.0,62.251183925980676
67.17171717171718,16.0,58.39729516694287
70.20202020202021,7.0,59.6955265952556
79.2929292929293,17.0,68.67576045353823
94.44444444444446,14.0,80.93969224592533
60.60606060606061,7.0,51.667220463968434
59.09090909090909,17.0,51.77406333503895
94.44444444444446,4.0,79.56522209096735
83.83838383838383,8.0,71.2416191657384
55.55555555555556,9.0,47.716690215335205
81.81818181818181,1.0,68.5893203454179
90.40404040404042,8.0,76.7346707292507
62.121212121212125,5.0,52.65995371686429
79.2929292929293,9.0,67.57618432957187
85.85858585858585,8.0,72.93178887758833
67.17171717171718,9.0,57.4351660584723
90.9090909090909,10.0,77.43210718820475
76.26262626262627,3.0,64.2162476688222
76.26262626262627,16.0,66.00305887026755
54.04040404040404,2.0,45.486933822977186
93.43434343434345,11.0,79.68226634351296
94.94949494949495,17.0,81.77457572037518
54.04040404040404,1.0,45.349486807481384
93.43434343434345,15.0,80.23205440549616
61.111111111111114,11.0,52.6395509539141
76.26262626262627,13.0,65.59071782378015
67.17171717171718,5.0,56.88537799648911
83.83838383838383,14.0,72.06630125871318
50.505050505050505,17.0,44.59084205967675
60.60606060606061,14.0,52.629349572439004
89.8989898989899,14.0,77.13681039426298
63.63636363636364,7.0,54.202475031743326
66.66666666666667,8.0,56.87517661501403
53.535353535353536,1.0,44.9269443795189
68.68686868686869,8.0,58.56534632686395
76.76767676767676,5.0,64.91368412777626
70.70707070707071,8.0,60.25551603871387
83.33333333333334,2.0,69.99439464480116
68.68686868686869,3.0,57.878111249384965
72.22222222222223,15.0,62.48527243107189
71.21212121212122,13.0,61.36529354415534
52.02020202020202,9.0,44.75889321959782
81.81818181818181,4.0,69.00166139190529
62.121212121212125,12.0,53.62208282533486
87.37373737373738,0.0,73.09984003750944
96.96969696969697,5.0,81.81538124627556
87.87878787878788,10.0,74.89685262042985
53.03030303030303,4.0,44.91674299804381
64.14141414141415,4.0,54.212676413218425
66.16161616161617,14.0,57.27731628002631
84.84848484848484,6.0,71.81180999067178
91.41414141414143,2.0,76.75507349220088
62.62626262626263,7.0,53.35739017581837
84.34343434343435,0.0,70.56458546973454
66.16161616161617,6.0,56.17774015605995
50.505050505050505,15.0,44.315948028685156
51.515151515151516,11.0,44.61124482262694
69.1919191919192,0.0,57.888312630860064
87.37373737373738,2.0,73.37473406850101
86.86868686868686,0.0,72.67729760954693
88.3838383838384,10.0,75.31939504839235
81.81818181818181,8.0,69.55144945388847
98.48484848484848,6.0,83.2204555456588
67.17171717171718,10.0,57.5726130739681
65.15151515151516,17.0,56.84457247058873
94.44444444444446,4.0,79.56522209096735
61.61616161616162,12.0,53.19954039737239
87.37373737373738,3.0,73.51218108399682
90.9090909090909,2.0,76.33253106423838
71.21212121212122,4.0,60.128270404693176
65.65656565656566,4.0,55.48030369710586
77.77777777777777,8.0,66.17111003018863
63.131313131313135,9.0,54.05482663477244
98.98989898989899,16.0,85.01746812857924
60.101010101010104,17.0,52.61914819096392
79.79797979797979,10.0,68.13617377303014
81.81818181818181,1.0,68.5893203454179
80.30303030303031,13.0,68.97105724748002
76.76767676767676,1.0,64.36389606579309
91.91919191919192,6.0,77.72740398214654
54.54545454545455,0.0,45.63458221994807
82.32323232323233,15.0,70.93612099032154
84.84848484848484,17.0,73.32372716112553
96.46464646464648,8.0,81.80517986480048
67.17171717171718,5.0,56.88537799648911
72.22222222222223,17.0,62.760166462063495
71.71717171717172,7.0,60.96315387914304
81.31313131313132,6.0,68.85401299493441
51.515151515151516,0.0,43.09932765217318
74.24242424242425,4.0,62.66352497246806
60.60606060606061,12.0,52.354455541447415
60.60606060606061,15.0,52.766796587934806
66.66666666666667,5.0,56.46283556852663
80.8080808080808,0.0,67.60678847399714
64.14141414141415,17.0,55.999487614663764
89.3939393939394,2.0,75.06490378035096
66.16161616161617,16.0,57.55221031101791
93.93939393939394,3.0,79.00523264750908
57.57575757575758,5.0,48.85707186520196
56.06060606060606,0.0,46.90220950383553
95.45454545454547,17.0,82.19711814833768
50.0,13.0,43.61851156973108
90.40404040404042,3.0,76.0474356517717
96.96969696969697,15.0,83.18985140123351
63.131313131313135,1.0,52.95525051080607
66.66666666666667,4.0,56.32538855303084
50.0,6.0,42.65638246126051
74.74747474747474,15.0,64.59798457088431
99.4949494949495,5.0,83.92809338608795
62.62626262626263,5.0,53.08249614482677
84.34343434343435,1.0,70.70203248523033
68.18181818181819,17.0,59.379827038363636
61.111111111111114,7.0,52.08976289193092
87.37373737373738,17.0,75.43643930093796
85.85858585858585,8.0,72.93178887758833
72.22222222222223,9.0,61.66059033809712
71.71717171717172,2.0,60.27591880166407
86.86868686868686,0.0,72.67729760954693
95.45454545454547,15.0,81.92222411734608
76.76767676767676,12.0,65.87581323624684
99.4949494949495,5.0,83.92809338608795
55.05050505050505,12.0,47.70648883386011
82.32323232323233,16.0,71.07356800581735
88.88888888888889,2.0,74.64236135238845
76.26262626262627,13.0,65.59071782378015
66.66666666666667,8.0,56.87517661501403
64.64646464646465,11.0,55.59734794965148
97.47474747474749,17.0,83.8872878601876
75.75757575757575,10.0,64.75583434933029
70.20202020202021,11.0,60.24531465723879
90.9090909090909,5.0,76.74487211072578
59.5959595959596,7.0,50.82213560804347
85.85858585858585,1.0,71.96965976911775
58.08080808080808,7.0,49.554508324156025
88.88888888888889,0.0,74.36746732139684
76.76767676767676,2.0,64.50134308128888
67.17171717171718,17.0,58.53474218243867
95.45454545454547,17.0,82.19711814833768
58.58585858585859,10.0,50.3893917986059
95.95959595959596,8.0,81.38263743683798
95.95959595959596,8.0,81.38263743683798
80.8080808080808,12.0,69.2561526599467
78.78787878787878,14.0,67.84087697908836
64.64646464646465,7.0,55.04755988766829
76.76767676767676,11.0,65.73836622075105
79.79797979797979,13.0,68.54851481951754
77.27272727272728,6.0,65.47367357123456
77.27272727272728,5.0,65.33622655573875
77.77777777777777,4.0,65.62132196820544
64.14141414141415,6.0,54.48757044421001
95.95959595959596,5.0,80.9702963903506
76.26262626262627,16.0,66.00305887026755
79.79797979797979,17.0,69.09830288150071
86.86868686868686,13.0,74.46410881099227
66.66666666666667,2.0,56.050494522039244
95.95959595959596,6.0,81.10774340584639
80.8080808080808,14.0,69.53104669093828
98.98989898989899,15.0,84.88002111308346
54.04040404040404,9.0,46.449062931447756
80.8080808080808,2.0,67.88168250498873
97.97979797979798,11.0,83.4851481951753
58.58585858585859,3.0,49.42726269013533
89.3939393939394,5.0,75.47724482683834
62.62626262626263,3.0,52.80760211383519
55.55555555555556,0.0,46.479667075873046
66.66666666666667,13.0,57.562411692493
63.63636363636364,6.0,54.065028016247524
81.31313131313132,10.0,69.4038010569176
72.22222222222223,4.0,60.97335526061814
87.37373737373738,7.0,74.06196914598
56.06060606060606,11.0,48.414126674289285
63.63636363636364,8.0,54.33992204723912
74.24242424242425,12.0,63.76310109643443
66.66666666666667,8.0,56.87517661501403
67.67676767676768,5.0,57.307920424451595
69.6969696969697,10.0,59.6853252137805
83.33333333333334,11.0,71.23141778426333
60.60606060606061,6.0,51.52977344847263
58.58585858585859,9.0,50.2519447831101
65.15151515151516,16.0,56.707125455092935
51.515151515151516,0.0,43.09932765217318
96.96969696969697,3.0,81.54048721528396
77.27272727272728,2.0,64.92388550925138
87.37373737373738,15.0,75.16154526994637
97.47474747474749,3.0,81.96302964324646
52.02020202020202,0.0,43.52187008013566
51.01010101010101,5.0,43.36402030168968
74.74747474747474,17.0,64.87287860187588
57.07070707070707,0.0,47.74729435976049
71.71717171717172,12.0,61.650388956622024
97.97979797979798,12.0,83.6225952106711
65.65656565656566,5.0,55.61775071260166
84.84848484848484,5.0,71.67436297517598
66.66666666666667,9.0,57.012623630509815
100.0,15.0,85.72510596900841
80.8080808080808,2.0,67.88168250498873
74.24242424242425,9.0,63.35076004994705
54.54545454545455,6.0,46.45926431292285
56.06060606060606,14.0,48.82646772077668
70.20202020202021,10.0,60.107867641742985
81.31313131313132,0.0,68.02933090195963
93.93939393939394,12.0,80.24225578697124
94.94949494949495,13.0,81.22478765839199
97.47474747474749,10.0,82.92515875171703
72.72727272727273,13.0,62.63292082804278
71.21212121212122,7.0,60.54061145118057
88.3838383838384,11.0,75.45684206388816
98.48484848484848,9.0,83.63279659214619
69.1919191919192,3.0,58.30065367734745
77.77777777777777,17.0,67.40813316965078
62.121212121212125,5.0,52.65995371686429
69.1919191919192,2.0,58.16320666185165
87.37373737373738,17.0,75.43643930093796
61.111111111111114,5.0,51.81486886093932
53.535353535353536,6.0,45.61417945699789
84.84848484848484,10.0,72.36159805265495
74.74747474747474,11.0,64.04819650890111
50.505050505050505,3.0,42.666583842735605
63.131313131313135,6.0,53.642485588285055
70.70707070707071,4.0,59.70572797673069
90.9090909090909,13.0,77.84444823469215
53.535353535353536,12.0,46.438861549972664
55.05050505050505,12.0,47.70648883386011
64.14141414141415,7.0,54.62501745970581
96.46464646464648,17.0,83.04220300426263
78.28282828282829,1.0,65.63152334968053
97.47474747474749,3.0,81.96302964324646
86.36363636363637,6.0,73.07943727455924
92.42424242424244,15.0,79.38696954957119
99.4949494949495,13.0,85.02766951005432
80.8080808080808,1.0,67.74423548949294
98.98989898989899,16.0,85.01746812857924
92.42424242424244,1.0,77.46271133263005
89.3939393939394,7.0,75.75213885782992
52.525252525252526,0.0,43.94441250809815
87.37373737373738,10.0,74.47431019246739
